"","ID","jab","ext","int","red","jab_ex","jab_in","jab_re","province"
"12289",12289,0.899329033,0,0.397475438,0,0,0.357461201,0,"Castellon"
"22948",22948,0.207081011,0,0,0,0,0,0,"Lleida"
"24613",24613,0.062022692,0,0.397475438,0,0,0.024652497,0,"ACorunia"
"8896",8896,0.186068076,0,0,0,0,0,0,"Cuenca"
"23266",23266,0.124045384,0,0,0.554038901,0,0,0.068725968,"Cantabria"
"18121",18121,0.031011346,0,0,0,0,0,0,"Valladolid"
"22153",22153,0.093034038,0,0,1.662116702,0,0,0.154633428,"Leon"
"18339",18339,0.062022692,0,0,0,0,0,0,"Burgos"
"19686",19686,0.744272304,0,0,0,0,0,0,"Ourense"
"11728",11728,0.651238266,0,0,0,0,0,0,"Avila"
"7782",7782,0.837306342,2.436759229,0,0,2.040313955,0,0,"Badajoz"
"16917",16917,0.527192882,0,0,0,0,0,0,"Zamora"
"22316",22316,0.279102114,0,0,0,0,0,0,"Pontevedra"
"23010",23010,0.217079422,0,0,2.216155603,0,0,0.481081777,"Leon"
"6833",6833,1.147419801,0,0,0,0,0,0,"Ciudad_Real"
"19285",19285,1.147419801,0,0.397475438,0,0,0.456071188,0,"Burgos"
"9997",9997,1.736635375,0,0,0,0,0,0,"Toledo"
"11390",11390,1.023374417,0,0,0,0,0,0,"Castellon"
"13207",13207,0.961351725,0,3.974754378,0,0,3.82113698,0,"Castellon"
"15058",15058,1.426521915,0,0,0,0,0,0,"Guadalajara"
"2963",2963,0.31011346,0.609189807,0,0,0.188917959,0,0,"Huelva"
"26134",26134,0.434158844,0,0,0.554038901,0,0,0.240540889,"Asturias"
"13532",13532,0.744272304,0,0,0,0,0,0,"Salamanca"
"7729",7729,0,0,0,0,0,0,0,"Albacete"
"869",869,0.62022692,0,0,0,0,0,0,"Malaga"
"23743",23743,0.217079422,0,0,0.554038901,0,0,0.120270444,"ACorunia"
"18570",18570,2.604953063,0,0,0,0,0,0,"Burgos"
"7241",7241,0.31011346,0,0,0,0,0,0,"Badajoz"
"10975",10975,0.434158844,0,0,0,0,0,0,"Caceres"
"18229",18229,0.496181536,0,6.359607005,0,0,3.15551957,0,"Lleida"
"10356",10356,0.341124806,0,0,0,0,0,0,"Cuenca"
"9694",9694,2.604953063,1.218379614,0,0,3.173821708,0,0,"Caceres"
"12834",12834,0.589215574,0,0,0,0,0,0,"Guadalajara"
"13226",13226,0.930340379,3.655138843,0.397475438,0,3.400523258,0.36978745,0,"Salamanca"
"227",227,1.240453839,0,0,0.554038901,0,0,0.687259681,"Malaga"
"3343",3343,0.62022692,0,3.179803502,0,0,1.972199731,0,"Murcia"
"24717",24717,0.31011346,0.609189807,0,2.216155603,0.188917959,0,0.687259681,"Burgos"
"16858",16858,0.124045384,0,0,0,0,0,0,"Zaragoza"
"21564",21564,0.46517019,0,0.397475438,0,0,0.184893725,0,"Navarre"
"19867",19867,1.829669413,0,0,0,0,0,0,"Lleida"
"2181",2181,0,0,0,1.108077801,0,0,0,"Sevilla"
"7447",7447,0,0,0,0,0,0,0,"Albacete"
"19053",19053,0.093034038,0,0,0,0,0,0,"Burgos"
"9296",9296,0.372136152,0,0,0,0,0,0,"Toledo"
"21079",21079,3.039111906,0,0,0,0,0,0,"Zaragoza"
"22506",22506,1.612589991,0,0,0,0,0,0,"Huesca"
"8385",8385,0.589215574,1.218379614,0,0,0.717888243,0,0,"Caceres"
"16449",16449,0.186068076,0,0,0,0,0,0,"Soria"
"7929",7929,0.031011346,1.218379614,0,0,0.037783592,0,0,"Caceres"
"9478",9478,0.372136152,0,0,0,0,0,0,"Cuenca"
"2032",2032,0.930340379,0,0,0,0,0,0,"Huelva"
"22911",22911,0.930340379,0,0,0,0,0,0,"Huesca"
"9105",9105,0,0,0,0,0,0,0,"Caceres"
"1069",1069,0.434158844,0,0,0,0,0,0,"Malaga"
"4170",4170,1.178431147,1.827569422,0,0,2.15366473,0,0,"Huelva"
"18738",18738,0.062022692,0,0,0,0,0,0,"Zamora"
"25699",25699,0.744272304,0,0,0,0,0,0,"Lugo"
"11923",11923,0.372136152,0,0,0,0,0,0,"Madrid"
"20276",20276,1.209442493,0,0,0,0,0,0,"Burgos"
"7584",7584,0.46517019,0,0,0,0,0,0,"Albacete"
"8330",8330,0.961351725,0,0,0,0,0,0,"Valencia"
"9166",9166,0.124045384,0,0,0,0,0,0,"Toledo"
"5757",5757,2.139782873,0,0,0,0,0,0,"Ciudad_Real"
"10287",10287,1.488544607,0,0,0,0,0,0,"Toledo"
"11449",11449,2.542930371,0,0,0,0,0,0,"Toledo"
"8994",8994,0.217079422,0,0,0,0,0,0,"Toledo"
"18273",18273,0.248090768,0,0,0,0,0,0,"Ourense"
"16216",16216,1.085397109,0,0,0,0,0,0,"Zamora"
"984",984,0.682249612,0,0,0,0,0,0,"Granada"
"5086",5086,0.589215574,0.609189807,0,0,0.358944122,0,0,"Albacete"
"14953",14953,0.403147498,0,0.794950876,0,0,0.320482456,0,"Zaragoza"
"1244",1244,0,0,0,0,0,0,0,"Sevilla"
"25652",25652,0.15505673,1.218379614,0,0,0.188917959,0,0,"Cantabria"
"21582",21582,1.085397109,0,0,0,0,0,0,"Huesca"
"23251",23251,0.15505673,0,0,0,0,0,0,"Palencia"
"6582",6582,0.372136152,0,0,0,0,0,0,"Albacete"
"21555",21555,0.374383695,0,0,0,0,0,0,"Navarre"
"14254",14254,0.217079422,0,0,0,0,0,0,"Guadalajara"
"12652",12652,0.496181536,0,0,0,0,0,0,"Avila"
"1052",1052,0.558204228,1.218379614,0,0,0.680104652,0,0,"Sevilla"
"16954",16954,0.186068076,0,0,0,0,0,0,"Valladolid"
"23149",23149,0.851474886,0,0,0,0,0,0,"Lleida"
"13426",13426,0.217079422,0,0,0,0,0,0,"Avila"
"7023",7023,1.271465185,0,0,0,0,0,0,"Albacete"
"9787",9787,0.279102114,0,0,0,0,0,0,"Cuenca"
"12302",12302,0.651238266,1.827569422,0,0,1.19018314,0,0,"Salamanca"
"4177",4177,0,12.792985951,4.769705254,13.850972517,0,0,0,"Badajoz"
"20098",20098,1.984726143,0,0,0,0,0,0,"Huesca"
"2789",2789,3.070123252,0,0,0,0,0,0,"Murcia"
"17995",17995,0.248090768,0,1.192426313,0,0,0.29582996,0,"Huesca"
"16711",16711,1.085397109,0,0,0,0,0,0,"Tarragona"
"24557",24557,1.271465185,0,0,0.554038901,0,0,0.704441174,"Alava"
"15035",15035,0.31011346,0,0,0,0,0,0,"Segovia"
"14727",14727,1.054385763,0,0,0,0,0,0,"Guadalajara"
"16516",16516,0.651238266,0,3.974754378,0,0,2.588512147,0,"Lleida"
"25863",25863,1.364499223,0,0,0,0,0,0,"Asturias"
"21529",21529,1.333487877,0,0,0,0,0,0,"La_Rioja"
"1747",1747,1.488544607,0.609189807,0,1.108077801,0.906806202,0,1.649423236,"Granada"
"4727",4727,0.184657101,0,3.974754378,0,0,0.73396662,0,"Badajoz"
"14094",14094,0.46517019,0,0,0,0,0,0,"Guadalajara"
"5611",5611,2.6979871,0,0,0,0,0,0,"Ciudad_Real"
"22107",22107,0.837306342,0,0,0.554038901,0,0,0.463900285,"Pontevedra"
"20821",20821,0.15505673,0,1.987377189,0,0,0.308156208,0,"Zaragoza"
"16652",16652,0.15505673,0,0,0,0,0,0,"Zaragoza"
"17214",17214,0.899329033,0,0,0,0,0,0,"Zaragoza"
"10365",10365,0.589215574,0,1.589901751,0,0,0.936794872,0,"Valencia"
"18130",18130,0.124045384,0,1.192426313,0.554038901,0,0.14791498,0.068725968,"Burgos"
"9951",9951,1.860680759,0,0,0,0,0,0,"Valencia"
"5886",5886,0.062022692,0,0,0,0,0,0,"Cordoba"
"7587",7587,0,0,0,0.554038901,0,0,0,"Albacete"
"5623",5623,1.612589991,0,0,0,0,0,0,"Ciudad_Real"
"14586",14586,0.837306342,0,0,0,0,0,0,"Guadalajara"
"18794",18794,0.093034038,0,0,0,0,0,0,"Palencia"
"8158",8158,0.372136152,0,0,0,0,0,0,"Albacete"
"3311",3311,0.31011346,0,0,0,0,0,0,"Jaen"
"15570",15570,0.15505673,0,0,0,0,0,0,"Soria"
"18572",18572,0.62022692,0,0,1.108077801,0,0,0.687259681,"Burgos"
"7647",7647,1.147419801,1.218379614,0,0,1.397992895,0,0,"Caceres"
"2001",2001,0.62022692,0,0,0,0,0,0,"Granada"
"12991",12991,1.457533261,0,0,0,0,0,0,"Guadalajara"
"13473",13473,0.434158844,0,0,0,0,0,0,"Guadalajara"
"19549",19549,0.186068076,0,0,0,0,0,0,"Soria"
"1510",1510,0.062022692,0,0,0,0,0,0,"Granada"
"22919",22919,0.217079422,0,0,0,0,0,0,"Huesca"
"19839",19839,0.31011346,0,0,0,0,0,0,"Huesca"
"25381",25381,1.116408455,0,0,0,0,0,0,"Guipuzcoa"
"4992",4992,0,3.045949036,0,0.554038901,0,0,0,"Badajoz"
"21139",21139,0.124045384,0,0,0,0,0,0,"Girona"
"7308",7308,0,0,0.397475438,0,0,0,0,"Albacete"
"9046",9046,0,0,0,0,0,0,0,"Cuenca"
"10907",10907,1.178431147,0,0.794950876,0,0,0.936794872,0,"Cuenca"
"3243",3243,0.961351725,1.827569422,0,0,1.756937017,0,0,"Sevilla"
"7369",7369,0,0.609189807,0,1.108077801,0,0,0,"Badajoz"
"8638",8638,0,0,0,0,0,0,0,"Valencia"
"3460",3460,0.341124806,0,0.397475438,0,0,0.135588732,0,"Granada"
"4241",4241,0.217079422,0,0,0,0,0,0,"Jaen"
"7409",7409,0,0,0,0,0,0,0,"Ciudad_Real"
"10089",10089,0.434158844,0,0,0,0,0,0,"Valencia"
"19183",19183,0.558204228,0,1.987377189,0.554038901,0,1.109362349,0.309266857,"Girona"
"2792",2792,0.930340379,0,0.397475438,0,0,0.36978745,0,"Murcia"
"2336",2336,0.15505673,0,0,0,0,0,0,"Cordoba"
"1043",1043,1.643601337,0,0,0,0,0,0,"Sevilla"
"1936",1936,0,0,0,0,0,0,0,"Sevilla"
"18033",18033,1.054385763,0,4.769705254,0,0,5.029109315,0,"Lleida"
"22382",22382,0.403147498,0,0,0,0,0,0,"Leon"
"3025",3025,1.519555953,0,0,0,0,0,0,"Jaen"
"23022",23022,0.992363071,0,0,0,0,0,0,"Leon"
"3461",3461,0.093034038,0,0.794950876,0,0,0.07395749,0,"Almeria"
"1802",1802,0,0,0,0,0,0,0,"Huelva"
"1644",1644,1.023374417,0,0,0,0,0,0,"Granada"
"25588",25588,0.527192882,0,0,0.554038901,0,0,0.292085365,"Asturias"
"6842",6842,0.403147498,0,0,0,0,0,0,"Ciudad_Real"
"18158",18158,0,0,0.397475438,0,0,0,0,"Soria"
"10874",10874,0.124045384,0,0,0,0,0,0,"Toledo"
"3648",3648,0.217079422,7.919467493,0.794950876,1.662116702,1.719153425,0.172567476,0.360811333,"Huelva"
"7985",7985,0.031011346,0,0,0,0,0,0,"Ciudad_Real"
"23721",23721,0.411583846,0,0,0,0,0,0,"Huesca"
"17090",17090,0.15505673,0,0.397475438,0,0,0.061631242,0,"Barcelona"
"1219",1219,0.77528365,0,0,0,0,0,0,"Almeria"
"7915",7915,0.558204228,3.045949036,0,0,1.700261629,0,0,"Badajoz"
"11391",11391,1.519555953,0,0,0,0,0,0,"Castellon"
"1654",1654,1.488544607,0,0,0,0,0,0,"Almeria"
"7195",7195,1.240453839,0,0.397475438,0,0,0.493049933,0,"Valencia"
"13147",13147,2.232816911,0,0,0,0,0,0,"Guadalajara"
"7907",7907,1.488544607,0,0,0,0,0,0,"Valencia"
"21609",21609,0.837306342,0,0,0,0,0,0,"Lleida"
"23243",23243,0.930340379,0,0,1.108077801,0,0,1.030889522,"Leon"
"3464",3464,2.387873641,0,0,0,0,0,0,"Almeria"
"16202",16202,0.217079422,0.609189807,0,0,0.132242571,0,0,"Zamora"
"23922",23922,0.124045384,0,0,1.662116702,0,0,0.206177904,"ACorunia"
"11308",11308,0,0,0,0,0,0,0,"Toledo"
"340",340,0.186068076,0.609189807,0,0,0.113350775,0,0,"Malaga"
"21518",21518,0.062022692,0,0,0,0,0,0,"Burgos"
"13902",13902,0.31011346,0,0.397475438,0,0,0.123262483,0,"Segovia"
"129",129,0.124045384,0,0,0,0,0,0,"Cadiz"
"22901",22901,2.139782873,0,0,0,0,0,0,"Zaragoza"
"11771",11771,0.651238266,0,0,0,0,0,0,"Madrid"
"13887",13887,0.093034038,0,0.397475438,0,0,0.036978745,0,"Avila"
"5674",5674,0.217079422,0,0,0,0,0,0,"Murcia"
"9627",9627,0.837306342,0,0,0,0,0,0,"Cuenca"
"16315",16315,0.093034038,0,0,0,0,0,0,"Zaragoza"
"16104",16104,0.15505673,0,0,0,0,0,0,"Soria"
"6175",6175,0.744272304,0,0,0,0,0,0,"Badajoz"
"1749",1749,1.519555953,0,0,0,0,0,0,"Granada"
"19488",19488,0.031011346,0,0,0.554038901,0,0,0.017181492,"Zamora"
"23330",23330,1.488544607,0.609189807,0,0,0.906806202,0,0,"Huesca"
"14590",14590,0.558204228,0,0,0,0,0,0,"Guadalajara"
"12602",12602,0.031011346,0,0.397475438,0,0,0.012326248,0,"Castellon"
"1108",1108,0.899329033,0,0,0,0,0,0,"Almeria"
"164",164,2.791021138,0,0,0,0,0,0,"Malaga"
"3009",3009,0.15505673,0,0,0,0,0,0,"Cordoba"
"14679",14679,0,0,0.794950876,0,0,0,0,"Salamanca"
"25937",25937,0.651238266,0,0,1.108077801,0,0,0.721622666,"Asturias"
"11469",11469,0.341124806,0,0,0,0,0,0,"Madrid"
"23233",23233,0.403147498,0,0,0.554038901,0,0,0.223359396,"Leon"
"25860",25860,0.372136152,0,0,0,0,0,0,"Asturias"
"20314",20314,0,0,0.397475438,0,0,0,0,"Navarre"
"296",296,0.15505673,0,0,0,0,0,0,"Malaga"
"8355",8355,0.62022692,1.827569422,0,0.554038901,1.133507753,0,0.343629841,"Badajoz"
"7541",7541,2.6979871,0,0,0,0,0,0,"Ciudad_Real"
"1743",1743,0.992363071,0,0,0,0,0,0,"Granada"
"11139",11139,12.280493009,0,0,0,0,0,0,"Avila"
"5679",5679,1.643601337,0,0,0,0,0,0,"Alicante"
"9814",9814,0.992363071,0,0,0,0,0,0,"Valencia"
"14803",14803,1.984726143,0,0,0,0,0,0,"Tarragona"
"22415",22415,0.217079422,0,0,0,0,0,0,"Burgos"
"16399",16399,1.519555953,0,0,0,0,0,0,"Valladolid"
"11629",11629,0.279102114,0,0,0,0,0,0,"Madrid"
"24184",24184,0.496181536,0,0,0,0,0,0,"Palencia"
"1443",1443,0.031011346,0,0,0.554038901,0,0,0.017181492,"Huelva"
"20298",20298,0.527192882,0.609189807,0,0,0.32116053,0,0,"La_Rioja"
"23911",23911,0.093034038,0,0,0,0,0,0,"ACorunia"
"9099",9099,0.062022692,0,0,0,0,0,0,"Caceres"
"10915",10915,1.426521915,0,0,0,0,0,0,"Cuenca"
"6256",6256,0.46517019,0,0,0,0,0,0,"Albacete"
"8692",8692,2.666975754,0,0,0,0,0,0,"Ciudad_Real"
"7747",7747,0.837306342,0,0,0,0,0,0,"Valencia"
"5683",5683,0.093034038,0,0,0,0,0,0,"Alicante"
"9567",9567,1.085397109,0,0,0,0,0,0,"Caceres"
"13545",13545,0.403147498,1.218379614,1.192426313,1.108077801,0.491186693,0.480723685,0.446718793,"Salamanca"
"21305",21305,0.186068076,0,0,0,0,0,0,"La_Rioja"
"14004",14004,0.093034038,0,0,0,0,0,0,"Tarragona"
"24042",24042,0.093034038,0,0,0,0,0,0,"Alava"
"5609",5609,1.457533261,1.218379614,0,0,1.775828813,0,0,"Ciudad_Real"
"23367",23367,0.248090768,0,0,0,0,0,0,"Pontevedra"
"21454",21454,1.829669413,0,0,1.108077801,0,0,2.02741606,"Leon"
"14520",14520,0.093034038,0,1.589901751,0,0,0.14791498,0,"Salamanca"
"21703",21703,0.496181536,0,0,0,0,0,0,"Leon"
"25681",25681,0,0,0,0,0,0,0,"Guipuzcoa"
"7658",7658,0.124045384,0.609189807,1.192426313,1.108077801,0.075567184,0.14791498,0.137451936,"Badajoz"
"23176",23176,0.341124806,0,1.192426313,0.554038901,0,0.406766195,0.188996412,"Pontevedra"
"13089",13089,1.364499223,0,0,0,0,0,0,"Avila"
"6797",6797,0,0,0,0,0,0,0,"Badajoz"
"5059",5059,1.488544607,0,0,0,0,0,0,"Jaen"
"8538",8538,0.279102114,0,0,0,0,0,0,"Caceres"
"4770",4770,2.201805565,0,0,0,0,0,0,"Jaen"
"18218",18218,1.302476531,0,7.949508756,2.770194503,0,10.35404859,3.608113328,"Huesca"
"11280",11280,0.558204228,0,0,0,0,0,0,"Caceres"
"18601",18601,0.372136152,0,0.794950876,0,0,0.29582996,0,"Soria"
"23954",23954,0.589215574,0,0,0,0,0,0,"Lugo"
"9109",9109,0.248090768,0,0,0,0,0,0,"Caceres"
"15109",15109,0.093034038,0,0,0,0,0,0,"Teruel"
"25447",25447,0.527192882,0,0,1.108077801,0,0,0.584170729,"Asturias"
"19743",19743,0.279102114,0,0.397475438,0,0,0.110936235,0,"Valladolid"
"14421",14421,2.728998446,0,0,0,0,0,0,"Guadalajara"
"2597",2597,0.217079422,0,0,0,0,0,0,"Cordoba"
"16804",16804,0.31011346,0,0.397475438,0,0,0.123262483,0,"Soria"
"15791",15791,0.434158844,0,0,0,0,0,0,"Zaragoza"
"7028",7028,0.186068076,0,0,0,0,0,0,"Albacete"
"17170",17170,0.217079422,0,0,0,0,0,0,"Soria"
"590",590,0.248090768,0,0,0,0,0,0,"Malaga"
"18344",18344,0.403147498,0,0.397475438,0,0,0.160241228,0,"Burgos"
"14635",14635,0.713260958,0,0.794950876,0,0,0.567007423,0,"Tarragona"
"23403",23403,0.659196049,0,0,0,0,0,0,"Leon"
"12686",12686,1.984726143,0,0,0,0,0,0,"Guadalajara"
"17292",17292,0.713260958,0,0.397475438,1.662116702,0,0.283503711,1.185522951,"Zamora"
"6076",6076,0,0,0,0,0,0,0,"Ciudad_Real"
"12624",12624,1.674612683,0.609189807,0,0.554038901,1.020156977,0,0.92780057,"Salamanca"
"18302",18302,0.961351725,0,0,0,0,0,0,"Zamora"
"16864",16864,1.271465185,0,0,0,0,0,0,"Huesca"
"25885",25885,0.062022692,0.609189807,0,1.108077801,0.037783592,0,0.068725968,"Cantabria"
"21208",21208,1.550567299,0,0,0,0,0,0,"Ourense"
"17850",17850,2.85304383,0,0,0,0,0,0,"Barcelona"
"23186",23186,1.922703451,0,0,2.216155603,0,0,4.261010025,"Lugo"
"4141",4141,1.36252465,0,1.589901751,0,0,2.166280328,0,"Murcia"
"13267",13267,0.651238266,0,0,0,0,0,0,"Avila"
"5834",5834,1.054385763,0,0,0,0,0,0,"Alicante"
"22854",22854,0.403147498,0,0,0,0,0,0,"Burgos"
"18103",18103,0,0,0.397475438,0,0,0,0,"Valladolid"
"7774",7774,0.744272304,1.827569422,1.589901751,2.216155603,1.360209303,1.183319839,1.649423236,"Badajoz"
"13589",13589,0.77528365,0,0,0,0,0,0,"Madrid"
"20167",20167,0.806294996,0,0.397475438,0,0,0.320482456,0,"Girona"
"5809",5809,1.054385763,0,0,0,0,0,0,"Albacete"
"19088",19088,0.235180403,0,0,0,0,0,0,"Navarre"
"16694",16694,0.713260958,0,6.757082443,0,0,4.819563094,0,"Lleida"
"7344",7344,3.039111906,0,0,0,0,0,0,"Valencia"
"1517",1517,1.085397109,0,0,0,0,0,0,"Granada"
"7603",7603,0.77528365,0,0,0,0,0,0,"Albacete"
"8724",8724,0.186068076,0,0,0,0,0,0,"Ciudad_Real"
"1643",1643,1.240453839,0,0,0,0,0,0,"Granada"
"8148",8148,0,0,0,0,0,0,0,"Ciudad_Real"
"12070",12070,0.062022692,0,0,0,0,0,0,"Madrid"
"2647",2647,0.744272304,0,7.949508756,0,0,5.916599194,0,"Murcia"
"14656",14656,0.46517019,0,0,0,0,0,0,"Salamanca"
"22675",22675,0.527192882,0,0.794950876,0,0,0.419092443,0,"Navarre"
"21356",21356,3.597316134,0,1.192426313,0,0,4.289534416,0,"Huesca"
"14825",14825,0.124045384,0,0,0,0,0,0,"Salamanca"
"3737",3737,0.961351725,0,0,0,0,0,0,"Murcia"
"2553",2553,0.372136152,1.218379614,0,0,0.453403101,0,0,"Sevilla"
"19728",19728,2.573941717,0,1.192426313,0,0,3.069235832,0,"Zamora"
"8424",8424,2.077760181,0,0,0,0,0,0,"Toledo"
"3221",3221,0.186068076,4.26432865,0,0.554038901,0.793455427,0,0.103088952,"Huelva"
"24381",24381,0.744272304,0,0,0,0,0,0,"Burgos"
"778",778,0.992363071,0,0,0,0,0,0,"Malaga"
"19509",19509,0,0,0,1.108077801,0,0,0,"Palencia"
"15731",15731,0.589215574,0,0,0,0,0,0,"Soria"
"4916",4916,1.674612683,0,0,0,0,0,0,"Jaen"
"23097",23097,1.984726143,0,0,0,0,0,0,"Navarre"
"21807",21807,1.271465185,0,0,0,0,0,0,"Zaragoza"
"16225",16225,0.062022692,0,0,0,0,0,0,"Valladolid"
"20529",20529,0.35523938,0,0,0,0,0,0,"Burgos"
"14972",14972,0.124045384,0,0.794950876,0,0,0.098609987,0,"Tarragona"
"5878",5878,0.496181536,1.218379614,0.397475438,0,0.604537468,0.197219973,0,"Badajoz"
"9591",9591,1.395510569,0,0,0,0,0,0,"Toledo"
"23892",23892,1.457533261,0,0,0,0,0,0,"Navarre"
"12521",12521,0.217079422,0,0,0,0,0,0,"Madrid"
"21694",21694,1.519555953,0,0,0,0,0,0,"Leon"
"5635",5635,2.201805565,0,0,0,0,0,0,"Ciudad_Real"
"22800",22800,0.372136152,0,0,0,0,0,0,"Leon"
"15854",15854,1.612589991,1.218379614,0.794950876,0.554038901,1.964746771,1.281929825,0.893437586,"Zamora"
"15105",15105,0.403147498,0,0.397475438,0,0,0.160241228,0,"Teruel"
"15019",15019,0.093034038,0,2.782328065,0.554038901,0,0.258851215,0.051544476,"Segovia"
"10574",10574,0.248090768,0.609189807,14.309115761,0,0.151134367,3.549959517,0,"Toledo"
"23667",23667,0.46517019,0,0,0,0,0,0,"Burgos"
"9224",9224,0.496181536,0.609189807,0,0,0.302268734,0,0,"Caceres"
"9225",9225,1.829669413,2.436759229,0,0,4.458463828,0,0,"Caceres"
"4594",4594,0.186068076,2.436759229,0,0,0.453403101,0,0,"Badajoz"
"5217",5217,1.767646721,0,0,0,0,0,0,"Albacete"
"14651",14651,0.713260958,0,0,0,0,0,0,"Salamanca"
"15779",15779,0.093034038,0,0,0,0,0,0,"Zaragoza"
"6595",6595,2.884055176,0,0.397475438,0,0,1.146341094,0,"Alicante"
"4516",4516,0.403147498,0,0,0,0,0,0,"Jaen"
"725",725,0.217079422,0,0,0,0,0,0,"Almeria"
"14577",14577,1.085397109,0,0,0,0,0,0,"Guadalajara"
"17554",17554,0.186068076,0,0,0,0,0,0,"Soria"
"11792",11792,0.806294996,0,0,0,0,0,0,"Cuenca"
"5706",5706,0.186068076,15.838934987,7.552033318,8.31058351,2.947120157,1.405192309,1.546334283,"Badajoz"
"22301",22301,0.341124806,0,0,0,0,0,0,"Lleida"
"24913",24913,0.744272304,0,0,0,0,0,0,"Navarre"
"2338",2338,0.15505673,0,0,0.554038901,0,0,0.08590746,"Cordoba"
"3811",3811,3.504282096,0,0,0,0,0,0,"Cordoba"
"17519",17519,0.062022692,0,0,0,0,0,0,"Valladolid"
"10469",10469,0.899329033,0,0,0,0,0,0,"Cuenca"
"6785",6785,1.116408455,0.609189807,0,0,0.680104652,0,0,"Badajoz"
"21216",21216,0.15505673,0,0,0,0,0,0,"Leon"
"4414",4414,2.387873641,0,0,0,0,0,0,"Murcia"
"20569",20569,0.15505673,0,1.192426313,0,0,0.184893725,0,"Zaragoza"
"5935",5935,0.341124806,0,0,0,0,0,0,"Ciudad_Real"
"3485",3485,0.117207254,0,1.192426313,0,0,0.139761014,0,"Murcia"
"12932",12932,0.186068076,1.218379614,1.192426313,0.554038901,0.226701551,0.22187247,0.103088952,"Salamanca"
"13011",13011,0.62022692,0,0,0,0,0,0,"Guadalajara"
"19912",19912,2.325850949,0,3.974754378,0.554038901,0,9.244686241,1.288611903,"Girona"
"14114",14114,0.372136152,0,0.397475438,0,0,0.14791498,0,"Teruel"
"10673",10673,0.713260958,0.609189807,0,0,0.434511305,0,0,"Caceres"
"15084",15084,0.558204228,0,0,0,0,0,0,"Zaragoza"
"423",423,1.488544607,0,0,0,0,0,0,"Malaga"
"4676",4676,1.271465185,0,0,0,0,0,0,"Murcia"
"22254",22254,1.023374417,0,0,0,0,0,0,"Zaragoza"
"6730",6730,0,0,0.794950876,0,0,0,0,"Albacete"
"20707",20707,0.341124806,0,0,0,0,0,0,"Ourense"
"6565",6565,1.209442493,0,0,0,0,0,0,"Albacete"
"13829",13829,0.62022692,0,0,0,0,0,0,"Teruel"
"2105",2105,1.147419801,0,0,0,0,0,0,"Granada"
"25683",25683,0,0,0,0,0,0,0,"Guipuzcoa"
"12507",12507,3.659338826,0,0,0,0,0,0,"Madrid"
"1459",1459,0.468350766,0,0,0,0,0,0,"Sevilla"
"4046",4046,0,10.965416529,0.794950876,0.554038901,0,0,0,"Huelva"
"7834",7834,2.449896333,0,0,0,0,0,0,"Ciudad_Real"
"16532",16532,0.744272304,0,0,0,0,0,0,"Tarragona"
"14829",14829,0.77528365,0,0.397475438,0,0,0.308156208,0,"Salamanca"
"23923",23923,0.124045384,0,0,1.662116702,0,0,0.206177904,"ACorunia"
"17056",17056,0.341124806,0,1.589901751,0,0,0.542354926,0,"Lleida"
"3117",3117,2.791021138,0.609189807,0,0,1.700261629,0,0,"Sevilla"
"13534",13534,1.178431147,3.045949036,0.397475438,1.108077801,3.589441217,0.468397436,1.305793395,"Salamanca"
"13210",13210,0.46517019,0,3.57727894,0,0,1.664043523,0,"Tarragona"
"21829",21829,2.201805565,0,0,0,0,0,0,"Huesca"
"22947",22947,0.184212105,0,0,0,0,0,0,"Lleida"
"2100",2100,0.031011346,0,0,1.662116702,0,0,0.051544476,"Jaen"
"12448",12448,1.147419801,0,0,0,0,0,0,"Castellon"
"19627",19627,2.325850949,0,0,0,0,0,0,"Lleida"
"4752",4752,0.124045384,14.620555372,0,0,1.813612404,0,0,"Cordoba"
"16676",16676,0.279102114,0,0,0,0,0,0,"Zaragoza"
"4162",4162,0.062022692,0,0,0,0,0,0,"Alicante"
"8744",8744,0.062022692,0,0,0,0,0,0,"Cuenca"
"12653",12653,0.434158844,0,0,0,0,0,0,"Avila"
"6075",6075,0.62022692,0,0,0,0,0,0,"Ciudad_Real"
"25748",25748,1.333487877,0,0,0.554038901,0,0,0.738804158,"Asturias"
"11814",11814,0.31011346,0,0,0,0,0,0,"Teruel"
"9601",9601,0.186068076,0,0,0,0,0,0,"Toledo"
"20417",20417,0.085409618,0,0,0,0,0,0,"Pontevedra"
"3190",3190,0.186068076,0,0,0,0,0,0,"Almeria"
"20053",20053,0.682249612,0,0,0,0,0,0,"Soria"
"23734",23734,0.217079422,0,0,0,0,0,0,"ACorunia"
"6228",6228,0.806294996,0,0,0,0,0,0,"Ciudad_Real"
"9085",9085,0.713260958,0,0,0,0,0,0,"Caceres"
"7553",7553,0.434158844,0,0,0,0,0,0,"Ciudad_Real"
"9869",9869,1.457533261,0,0,0,0,0,0,"Toledo"
"670",670,0,0,0.794950876,0.554038901,0,0,0,"Malaga"
"11497",11497,1.209442493,0,0,0,0,0,0,"Cuenca"
"26052",26052,0,1.218379614,0,0.554038901,0,0,0,"Cantabria"
"20685",20685,0.403147498,0,0,0,0,0,0,"Ourense"
"11138",11138,5.271928817,0,0,0,0,0,0,"Avila"
"23045",23045,0.124045384,0,0,1.108077801,0,0,0.137451936,"Palencia"
"9293",9293,2.884055176,0,0,0,0,0,0,"Toledo"
